order_id,seller_id,rider_id,cluster_id,scheduled_time,delivered_time,pickup_latitude,pickup_longitude,delivered_latitude,delivered_longitude
1883230,1379,1984,52,4/4/2016 7:40,4/4/2016 7:52,12.9215955,77.6203654,12.92667,77.61853
1883268,693,992,42,4/4/2016 7:40,4/4/2016 8:17,12.9126074,77.6504847,12.9,77.65
1883368,928,789,38,4/4/2016 7:45,4/4/2016 8:23,12.9397732,77.6252842,12.92104,77.63357
1883408,1972,2647,41,4/4/2016 7:48,4/4/2016 8:17,12.9592262,77.6563067,12.96607,77.66974
1883418,310,2583,39,4/4/2016 7:49,4/4/2016 9:21,12.976993,77.6407623,12.99042,77.68417
1883439,1379,1711,52,4/4/2016 7:50,4/4/2016 8:08,12.9215955,77.6203654,12.9161,77.6104
1883525,310,2583,39,4/4/2016 7:52,4/4/2016 9:29,12.976993,77.6407623,12.99042,77.68417
1883529,2316,1015,53,4/4/2016 7:55,NULL,12.92597558,77.67533541,12.9337,77.6622
1883587,929,2131,38,4/4/2016 7:54,4/4/2016 8:41,12.9346098,77.6112879,12.9277,77.6093
1883594,1974,2433,38,4/4/2016 7:54,4/4/2016 8:25,12.9344621,77.625095,12.943208,77.61042
1883596,1316,2565,42,4/4/2016 7:57,4/4/2016 9:11,12.9104166,77.6297628,12.9337,77.6622
1883628,2287,3502,91,4/4/2016 7:55,4/4/2016 8:02,12.9658318,77.7166191,12.96294,77.7123
1883642,2287,3368,91,4/4/2016 7:58,NULL,12.9658318,77.7166191,12.96294,77.7123
1883660,1379,1986,52,4/4/2016 8:00,4/4/2016 8:26,12.9215955,77.6203654,12.93043,77.6085
1883680,2308,992,42,4/4/2016 8:01,4/4/2016 8:26,12.9074821,77.6491524,12.9066,77.6463
1883701,2213,1282,56,4/4/2016 8:03,4/4/2016 8:13,12.90595198,77.58556858,12.88468,77.582
1883702,2156,2813,74,4/4/2016 8:03,NULL,12.956743,77.710721,12.95956,77.70085
1883704,310,2583,39,4/4/2016 8:00,4/4/2016 12:48,12.976993,77.6407623,12.97189,77.64115
1883708,311,666,41,4/4/2016 8:03,NULL,12.955793,77.64151,12.96099,77.63873
1883718,2614,2359,52,4/4/2016 8:04,4/4/2016 8:26,12.89962196,77.59486389,12.9151,77.6128
1883813,343,973,41,4/4/2016 8:07,4/4/2016 8:29,12.959203,77.653895,12.96997,77.66721
1883838,1974,2433,38,4/4/2016 8:06,4/4/2016 8:37,12.9344621,77.625095,12.943208,77.61042
1883840,1972,3149,41,4/4/2016 8:07,4/3/2016 18:44,12.9592262,77.6563067,12.94758,77.65995
1883864,311,666,41,4/4/2016 8:11,NULL,12.955793,77.64151,12.96402,77.63894
1883874,1972,3149,41,4/4/2016 8:12,4/3/2016 18:42,12.9592262,77.6563067,12.95878,77.64001
1883900,343,973,41,4/4/2016 8:11,4/4/2016 8:44,12.959203,77.653895,12.9624,77.6721
1883903,2156,2813,74,4/4/2016 8:12,4/4/2016 8:17,12.956743,77.710721,12.95956,77.70085
1883919,1976,777,39,4/4/2016 8:13,4/4/2016 8:50,12.969047,77.6357346,12.96099,77.63873
1883931,1316,962,42,4/4/2016 8:16,NULL,12.9104166,77.6297628,12.904,77.6407
1883933,1968,2260,56,4/4/2016 8:17,NULL,12.9264852,77.58624,12.9395,77.59883
1883938,310,788,39,4/4/2016 8:17,4/4/2016 9:09,12.976993,77.6407623,12.97189,77.64115
1883958,1972,2647,41,4/4/2016 8:17,NULL,12.9592262,77.6563067,12.9458,77.64932
1883979,2287,3368,91,4/4/2016 8:19,4/4/2016 8:32,12.9658318,77.7166191,12.96294,77.7123
1883986,2408,2126,42,4/4/2016 8:20,4/4/2016 8:53,12.91275,77.6445556,12.9175,77.6365
1883987,2510,2861,96,4/4/2016 8:22,4/4/2016 8:43,12.8904418,77.5980522,12.8928,77.5989
1883999,1974,789,38,4/4/2016 8:23,4/4/2016 8:51,12.9344621,77.625095,12.93317,77.62794
1884045,2243,2861,96,4/4/2016 8:29,4/4/2016 9:07,12.8904418,77.5980522,12.91396,77.60012
1884054,928,2217,38,4/4/2016 8:28,NULL,12.9397732,77.6252842,12.92104,77.63357
1884056,1379,1984,52,4/4/2016 8:28,4/4/2016 8:50,12.9215955,77.6203654,12.9249865,77.6127996
1884060,1972,3105,41,4/4/2016 8:30,4/4/2016 9:03,12.9592262,77.6563067,12.9535,77.64364
1884074,1972,3105,41,4/4/2016 8:31,4/4/2016 9:03,12.9592262,77.6563067,12.959561,77.649
1884089,2313,3425,56,4/4/2016 8:30,4/4/2016 8:54,12.9062901,77.5930025,12.90056,77.58916
1884104,2509,3051,96,4/4/2016 8:32,NULL,12.89461766,77.60951649,12.89096,77.60993
1884120,343,972,41,4/4/2016 8:35,4/4/2016 9:21,12.959203,77.653895,12.9598,77.649
1884121,2287,3368,91,4/4/2016 8:35,4/4/2016 8:38,12.9658318,77.7166191,12.96294,77.7123
1884126,2287,3368,91,4/4/2016 8:36,NULL,12.9658318,77.7166191,12.96294,77.7123
1884158,1968,2474,56,4/4/2016 8:37,NULL,12.9264852,77.58624,12.92315,77.58916
1884189,2510,2861,96,4/4/2016 8:38,4/4/2016 9:12,12.8904418,77.5980522,12.89096,77.60993
1884198,1972,2647,41,4/4/2016 8:39,NULL,12.9592262,77.6563067,12.96402,77.63894
1884201,343,3105,41,4/4/2016 8:40,4/4/2016 9:03,12.959203,77.653895,12.96695,77.67795
1884208,343,973,41,4/4/2016 8:43,4/4/2016 9:17,12.959203,77.653895,12.9538312,77.6583346
1884210,343,972,41,4/4/2016 8:41,4/4/2016 9:21,12.959203,77.653895,12.9598,77.649
1884254,1972,3149,41,4/4/2016 8:47,NULL,12.9592262,77.6563067,12.9591,77.6579
1884289,2014,3495,39,4/4/2016 8:48,NULL,12.97611563,77.6408888,12.97162,77.62784
1884296,2510,2861,96,4/4/2016 8:51,NULL,12.8904418,77.5980522,12.89735,77.61065
1884310,343,973,41,4/4/2016 8:50,4/4/2016 8:58,12.959203,77.653895,12.94758,77.65995
1884311,2606,2120,41,4/4/2016 8:52,NULL,12.9590032,77.6591177,12.96099,77.63873
1884320,310,2583,39,4/4/2016 8:51,4/4/2016 9:22,12.976993,77.6407623,12.9811,77.6487
1884362,1968,2259,56,4/4/2016 8:57,NULL,12.9264852,77.58624,12.9232,77.5935
1884373,1379,1984,52,4/4/2016 8:58,NULL,12.9215955,77.6203654,12.938,77.61044
1884378,1379,1986,52,4/4/2016 8:56,4/4/2016 9:38,12.9215955,77.6203654,12.91067,77.62354
1884522,2408,2126,42,4/4/2016 9:10,4/4/2016 9:25,12.91275,77.6445556,12.9066,77.6463
1884528,2092,3319,42,4/4/2016 9:13,NULL,12.9113679,77.6521828,12.91042,77.68514
1884532,1972,2647,41,4/4/2016 9:11,NULL,12.9592262,77.6563067,12.9535,77.64364
1884540,1972,2647,41,4/4/2016 9:14,NULL,12.9592262,77.6563067,12.9614284,77.6462736
1884545,1972,3105,41,4/4/2016 9:14,4/4/2016 10:45,12.9592262,77.6563067,12.9535,77.64364
1884575,693,775,42,4/4/2016 9:18,4/4/2016 10:49,12.9126074,77.6504847,12.91,77.65
1884577,2213,2818,56,4/4/2016 9:18,4/4/2016 10:50,12.90595198,77.58556858,12.8921,77.5559
1884588,2510,3051,96,4/4/2016 9:19,4/4/2016 9:51,12.8904418,77.5980522,12.88468,77.582
1884597,1968,2260,56,4/4/2016 9:19,4/4/2016 9:46,12.9264852,77.58624,12.9417,77.5861
1884606,310,2583,39,4/4/2016 9:22,4/4/2016 10:03,12.976993,77.6407623,12.97189,77.64115
1884632,1968,2260,56,4/4/2016 9:25,4/4/2016 9:46,12.9264852,77.58624,12.93923,77.58897
1884664,2156,2813,74,4/4/2016 9:28,NULL,12.956743,77.710721,12.9512,77.69977
1884679,1991,1983,52,4/4/2016 9:27,4/4/2016 10:08,12.9167593,77.5926123,12.91049,77.58572
1884711,1972,3149,41,4/4/2016 9:29,4/3/2016 18:42,12.9592262,77.6563067,12.9538312,77.6583346
1884721,2014,3495,39,4/4/2016 9:30,4/4/2016 10:40,12.97611563,77.6408888,12.9612915,77.6636517
1884727,2614,2359,52,4/4/2016 9:31,4/4/2016 10:07,12.89962196,77.59486389,12.89735,77.61065
1884734,2431,1382,39,4/4/2016 9:34,4/4/2016 9:49,12.9811407,77.638228,12.97043,77.60476
1884736,1972,3149,41,4/4/2016 9:34,4/3/2016 18:42,12.9592262,77.6563067,12.95872,77.65944
1884747,2431,1382,39,4/4/2016 9:35,4/4/2016 9:49,12.9811407,77.638228,12.9660761,77.6001316
1884756,343,973,41,4/4/2016 9:36,NULL,12.959203,77.653895,12.94758,77.65995
1884760,2431,1382,39,4/4/2016 9:34,4/4/2016 9:49,12.9811407,77.638228,12.9660761,77.6001316
1884772,2409,2755,52,4/4/2016 9:38,4/4/2016 10:38,12.9119774,77.6001169,12.9185973,77.6120835
1884796,1991,1983,52,4/4/2016 9:38,4/4/2016 10:08,12.9167593,77.5926123,12.91049,77.58572
1884852,1972,3149,41,4/4/2016 9:45,4/3/2016 18:42,12.9592262,77.6563067,12.95872,77.65944
1884942,1379,1711,52,4/4/2016 9:51,4/4/2016 10:20,12.9215955,77.6203654,12.93043,77.6085
1884949,1379,1711,52,4/4/2016 9:52,4/4/2016 10:26,12.9215955,77.6203654,12.9277,77.6093
1884959,654,2262,100,4/4/2016 9:53,4/4/2016 10:04,12.9053199,77.57193,12.90483,77.56051
1884978,654,2262,100,4/4/2016 9:55,4/4/2016 10:04,12.9053199,77.57193,12.88415,77.55117
1884990,654,2262,100,4/4/2016 9:56,NULL,12.9053199,77.57193,12.90162,77.582
1885003,654,2262,100,4/4/2016 9:57,4/4/2016 10:04,12.9053199,77.57193,12.90483,77.56051
1885005,2313,3425,56,4/4/2016 10:00,4/4/2016 10:47,12.9062901,77.5930025,12.90056,77.58916
1885026,310,2583,39,4/4/2016 10:02,4/4/2016 10:38,12.976993,77.6407623,12.98147,77.61921
1885183,2014,2583,39,4/4/2016 10:12,4/4/2016 13:40,12.97611563,77.6408888,12.98125,77.63715
1885186,2287,3368,91,4/4/2016 10:12,4/4/2016 10:22,12.9658318,77.7166191,12.96294,77.7123
1885194,2287,3170,91,4/4/2016 10:13,NULL,12.9658318,77.7166191,12.96294,77.7123
1885203,2014,2583,39,4/4/2016 10:16,4/4/2016 11:44,12.97611563,77.6408888,12.97189,77.64115
1885205,2287,3502,91,4/4/2016 10:14,NULL,12.9658318,77.7166191,12.96294,77.7123
1885213,1974,789,38,4/4/2016 10:14,4/4/2016 10:43,12.9344621,77.625095,12.9348,77.6329
1885234,1968,2259,56,4/4/2016 10:17,4/4/2016 12:38,12.9264852,77.58624,12.93923,77.58897
1885236,2213,3183,56,4/4/2016 10:19,4/4/2016 10:33,12.90595198,77.58556858,12.90162,77.582
1885237,1379,1986,52,4/4/2016 10:20,4/4/2016 10:38,12.9215955,77.6203654,12.92667,77.61853
1885256,343,2120,41,4/4/2016 10:22,NULL,12.959203,77.653895,12.9624,77.6721
1885280,310,1385,39,4/4/2016 10:22,4/4/2016 10:45,12.976993,77.6407623,12.98147,77.61921
1885286,2092,3319,42,4/4/2016 10:25,4/4/2016 10:51,12.9113679,77.6521828,12.91042,77.68514
1885312,1972,3149,41,4/4/2016 10:25,4/4/2016 7:22,12.9592262,77.6563067,12.9535,77.64364
1885313,343,2647,41,4/4/2016 10:25,4/4/2016 12:07,12.959203,77.653895,12.959561,77.649
1885329,654,3522,100,4/4/2016 10:26,4/4/2016 11:00,12.9053199,77.57193,12.88468,77.582
1885335,1379,1711,52,4/4/2016 10:29,4/4/2016 10:48,12.9215955,77.6203654,12.9277,77.6093
1885339,2605,3180,91,4/4/2016 10:27,NULL,12.987014,77.736225,12.99857,77.76309
1885340,654,3522,100,4/4/2016 10:27,4/4/2016 11:00,12.9053199,77.57193,12.90175,77.56982
1885345,654,3522,100,4/4/2016 10:30,4/4/2016 11:00,12.9053199,77.57193,12.91264,77.57627
1885423,1379,1984,52,4/4/2016 10:39,4/4/2016 10:59,12.9215955,77.6203654,12.91757,77.60811
1885436,1458,3614,74,4/4/2016 10:43,4/4/2016 11:11,12.9558901,77.7083171,12.9565,77.7324
1885461,2092,775,42,4/4/2016 10:44,4/4/2016 11:18,12.9113679,77.6521828,12.91029,77.64502
1885469,2092,775,42,4/4/2016 10:47,4/4/2016 11:12,12.9113679,77.6521828,12.91029,77.64502
1885477,2213,3183,56,4/4/2016 10:49,NULL,12.90595198,77.58556858,12.90056,77.58916
1885479,1379,1984,52,4/4/2016 10:46,NULL,12.9215955,77.6203654,12.89836,77.61795
1885508,2287,3368,91,4/4/2016 10:51,NULL,12.9658318,77.7166191,12.96294,77.7123
1885515,654,2262,100,4/4/2016 10:52,4/4/2016 10:58,12.9053199,77.57193,12.90483,77.56051
1885522,654,2262,100,4/4/2016 10:51,4/4/2016 10:58,12.9053199,77.57193,12.90483,77.56051
1885531,655,3461,100,4/4/2016 10:52,NULL,12.92514,77.55054,12.9119178,77.5721511
1885539,655,3409,100,4/4/2016 10:53,NULL,12.92514,77.55054,12.9256,77.5495
1885544,655,1985,100,4/4/2016 10:54,NULL,12.92514,77.55054,12.93565,77.55581
1885639,2287,3170,91,4/4/2016 11:05,NULL,12.9658318,77.7166191,12.96294,77.7123
1885641,2287,3502,91,4/4/2016 11:05,NULL,12.9658318,77.7166191,12.96294,77.7123
1885661,1972,3105,41,4/4/2016 11:08,4/4/2016 12:06,12.9592262,77.6563067,12.9614284,77.6462736
1885676,1379,1711,52,4/4/2016 11:11,4/4/2016 11:32,12.9215955,77.6203654,12.91775,77.62379
1885708,310,2583,39,4/4/2016 11:13,4/4/2016 13:40,12.976993,77.6407623,12.97189,77.64115
1885712,2313,3425,56,4/4/2016 11:14,NULL,12.9062901,77.5930025,12.91049,77.58572
1885713,2093,962,42,4/4/2016 11:14,NULL,12.9083403,77.6514987,12.9589602,77.5846652
1885750,2408,3319,42,4/4/2016 11:16,NULL,12.91275,77.6445556,12.9066,77.6463
1885774,1968,2474,56,4/4/2016 11:16,NULL,12.9264852,77.58624,12.93923,77.58897
1885836,1458,3614,74,4/4/2016 11:23,4/4/2016 12:03,12.9558901,77.7083171,12.9616,77.7168
1885837,2403,3266,96,4/4/2016 11:21,NULL,12.8763123,77.5953114,12.85163,77.59919
1885865,2287,3368,91,4/4/2016 11:23,NULL,12.9658318,77.7166191,12.96294,77.7123
1885895,2403,3267,96,4/4/2016 11:28,4/4/2016 11:30,12.8763123,77.5953114,12.85473,77.58893
1885904,654,2262,100,4/4/2016 11:27,4/4/2016 11:43,12.9053199,77.57193,12.90483,77.56051
1885934,310,3520,39,4/4/2016 11:31,NULL,12.976993,77.6407623,12.97189,77.64115
1885966,311,3517,41,4/4/2016 11:33,NULL,12.955793,77.64151,12.96402,77.63894
1885970,343,2647,41,4/4/2016 11:31,4/4/2016 12:07,12.959203,77.653895,12.9538312,77.6583346
1886056,2403,3615,96,4/4/2016 11:39,NULL,12.8763123,77.5953114,12.86013,77.614925
1886094,2029,2495,53,4/4/2016 11:43,4/4/2016 12:47,12.92608819,77.67146749,12.91029,77.64502
1886106,2029,2256,53,4/4/2016 11:46,4/4/2016 13:09,12.92608819,77.67146749,12.93561,77.70228
1886108,1972,3149,41,4/4/2016 11:46,4/4/2016 8:47,12.9592262,77.6563067,12.96008,77.64416
1886114,2029,2256,53,4/4/2016 11:44,4/4/2016 12:49,12.92608819,77.67146749,12.91042,77.68514
1886118,1972,3105,41,4/4/2016 11:47,4/4/2016 12:12,12.9592262,77.6563067,12.9591,77.6579
1886178,655,1985,100,4/4/2016 11:48,4/4/2016 16:01,12.92514,77.55054,12.9515,77.546
1886227,2287,3368,91,4/4/2016 11:53,4/4/2016 12:10,12.9658318,77.7166191,12.96294,77.7123
1886234,2287,3170,91,4/4/2016 11:56,4/4/2016 12:05,12.9658318,77.7166191,12.96294,77.7123
1886235,2287,3502,91,4/4/2016 11:57,NULL,12.9658318,77.7166191,12.96294,77.7123
1886292,2403,3352,96,4/4/2016 12:02,NULL,12.8763123,77.5953114,12.87153,77.60206
1886294,2213,3183,56,4/4/2016 12:05,NULL,12.90595198,77.58556858,12.88468,77.582
1886300,343,2120,41,4/4/2016 12:03,NULL,12.959203,77.653895,12.9677,77.677
1886311,343,2120,41,4/4/2016 12:05,NULL,12.959203,77.653895,12.9677,77.677
1886359,1968,2259,56,4/4/2016 12:11,4/4/2016 12:37,12.9264852,77.58624,12.96475,77.59676
1886360,1379,1984,52,4/4/2016 12:11,NULL,12.9215955,77.6203654,12.92776,77.62641
1886367,2509,2861,96,4/4/2016 12:12,NULL,12.89461766,77.60951649,12.89096,77.60993
1886372,343,2647,41,4/4/2016 12:10,4/4/2016 13:30,12.959203,77.653895,12.9598,77.649
1886373,654,2262,100,4/4/2016 12:13,4/4/2016 12:29,12.9053199,77.57193,12.89837,77.55836
1886376,1991,2282,52,4/4/2016 12:13,4/4/2016 13:59,12.9167593,77.5926123,12.91049,77.58572
1886378,654,3522,100,4/4/2016 12:14,4/4/2016 12:20,12.9053199,77.57193,12.90162,77.582
1886384,343,973,41,4/4/2016 12:13,4/4/2016 12:42,12.959203,77.653895,12.95872,77.65944
1886386,2213,2818,56,4/4/2016 12:16,4/4/2016 12:40,12.90595198,77.58556858,12.92005,77.58343
1886396,310,788,39,4/4/2016 12:18,NULL,12.976993,77.6407623,12.97189,77.64115
1886400,343,972,41,4/4/2016 12:19,4/4/2016 12:43,12.959203,77.653895,12.94758,77.65995
1886413,2213,2818,56,4/4/2016 12:22,4/4/2016 12:40,12.90595198,77.58556858,12.90162,77.582
1886414,1968,2260,56,4/4/2016 12:22,NULL,12.9264852,77.58624,12.91396,77.60012
1886416,1968,2474,56,4/4/2016 12:23,NULL,12.9264852,77.58624,12.91396,77.60012
1886418,2403,3615,96,4/4/2016 12:21,4/4/2016 12:37,12.8763123,77.5953114,12.8677,77.57669
1886421,1968,2260,56,4/4/2016 12:21,NULL,12.9264852,77.58624,12.9455888,77.5712556
1886446,2213,2765,56,4/4/2016 12:28,4/4/2016 12:50,12.90595198,77.58556858,12.90162,77.582
1886458,1379,1984,52,4/4/2016 12:30,4/4/2016 13:33,12.9215955,77.6203654,12.92104,77.63357
1886464,1379,1711,52,4/4/2016 12:31,4/4/2016 13:26,12.9215955,77.6203654,12.9277,77.6093
1886496,1972,3149,41,4/4/2016 12:38,NULL,12.9592262,77.6563067,12.9591,77.6579
1886512,2243,3051,96,4/4/2016 12:37,4/4/2016 13:10,12.8904418,77.5980522,12.858686,77.596982
1886527,1379,1986,52,4/4/2016 12:39,4/4/2016 14:10,12.9215955,77.6203654,12.91067,77.62354
1886528,655,956,100,4/4/2016 12:42,4/4/2016 13:01,12.92514,77.55054,12.9408,77.54529
1886548,310,1385,39,4/4/2016 12:44,NULL,12.976993,77.6407623,12.97189,77.64115
1886549,1968,2474,56,4/4/2016 12:44,NULL,12.9264852,77.58624,12.9236,77.5782
1886574,2314,2861,96,4/4/2016 12:50,NULL,12.8881982,77.5976316,12.8928,77.5989
1886596,1972,3105,41,4/4/2016 12:56,NULL,12.9592262,77.6563067,12.9676,77.6602
1886626,655,3673,100,4/4/2016 12:59,4/4/2016 13:09,12.92514,77.55054,12.92872,77.56634
1886628,929,2131,38,4/4/2016 12:59,4/4/2016 13:51,12.9346098,77.6112879,12.943208,77.61042
1886629,655,3673,100,4/4/2016 12:57,4/4/2016 13:09,12.92514,77.55054,12.92872,77.56634
1886635,1974,2217,38,4/4/2016 12:58,4/4/2016 13:31,12.9344621,77.625095,12.943208,77.61042
1886638,655,3673,100,4/4/2016 12:58,4/4/2016 13:09,12.92514,77.55054,12.92872,77.56634
1886653,655,1985,100,4/4/2016 12:59,4/4/2016 16:01,12.92514,77.55054,12.9417,77.5434
1886658,655,956,100,4/4/2016 13:02,4/4/2016 13:05,12.92514,77.55054,12.92872,77.56634
1886662,655,956,100,4/4/2016 13:00,4/4/2016 13:05,12.92514,77.55054,12.92872,77.56634
1886664,655,956,100,4/4/2016 13:03,4/4/2016 13:05,12.92514,77.55054,12.92872,77.56634
1886669,655,956,100,4/4/2016 13:03,4/4/2016 13:05,12.92514,77.55054,12.92872,77.56634
1886675,655,956,100,4/4/2016 13:01,4/4/2016 13:05,12.92514,77.55054,12.92872,77.56634
1886679,655,956,100,4/4/2016 13:04,4/4/2016 13:09,12.92514,77.55054,12.92872,77.56634
1886685,655,3298,100,4/4/2016 13:05,NULL,12.92514,77.55054,12.92872,77.56634
1886695,655,3298,100,4/4/2016 13:03,NULL,12.92514,77.55054,12.92872,77.56634
1886728,343,972,41,4/4/2016 13:09,4/4/2016 13:44,12.959203,77.653895,12.94771,77.6894
1886747,310,3520,39,4/4/2016 13:14,4/4/2016 14:12,12.976993,77.6407623,12.97189,77.64115
1886783,1972,3149,41,4/4/2016 13:19,NULL,12.9592262,77.6563067,12.9538312,77.6583346
1886805,343,2647,41,4/4/2016 13:21,NULL,12.959203,77.653895,12.96997,77.66721
1886817,343,2647,41,4/4/2016 13:25,NULL,12.959203,77.653895,12.97555,77.66578
1886820,2243,3051,96,4/4/2016 13:26,4/4/2016 13:56,12.8904418,77.5980522,12.86681,77.59203
1886855,1379,1984,52,4/4/2016 13:28,4/4/2016 14:26,12.9215955,77.6203654,12.9277,77.6093
1886884,1972,2084,41,4/4/2016 13:32,NULL,12.9592262,77.6563067,12.959561,77.649
1886889,1972,2084,41,4/4/2016 13:35,NULL,12.9592262,77.6563067,12.94758,77.65995
1886893,1379,1984,52,4/4/2016 13:35,4/4/2016 14:26,12.9215955,77.6203654,12.9277,77.6093
1886895,2326,3185,52,4/4/2016 13:36,4/4/2016 14:16,12.9179907,77.6128723,12.91067,77.62354
1886911,1968,2259,56,4/4/2016 13:38,4/4/2016 13:50,12.9264852,77.58624,12.9417,77.5861
1886916,702,962,42,4/4/2016 13:39,4/4/2016 14:42,12.909188,77.642913,12.9337,77.6622
1886922,702,962,42,4/4/2016 13:37,4/4/2016 14:36,12.909188,77.642913,12.9337,77.6622
1886924,2014,1382,39,4/4/2016 13:38,4/4/2016 14:18,12.97611563,77.6408888,12.97189,77.64115
1887091,655,2591,100,4/4/2016 13:43,4/4/2016 13:49,12.92514,77.55054,12.92872,77.56634
1887102,343,973,41,4/4/2016 13:43,4/4/2016 14:31,12.959203,77.653895,12.97555,77.66578
1887108,343,973,41,4/4/2016 13:43,4/4/2016 14:31,12.959203,77.653895,12.96997,77.66721
1887112,2605,3401,91,4/4/2016 13:46,4/4/2016 14:09,12.987014,77.736225,12.979907,77.763695
1887124,2287,3395,91,4/4/2016 13:44,4/4/2016 14:04,12.9658318,77.7166191,12.96294,77.7123
1887128,310,2516,39,4/4/2016 13:45,4/4/2016 14:04,12.976993,77.6407623,12.97189,77.64115
1887136,343,3633,41,4/4/2016 13:48,4/4/2016 14:17,12.959203,77.653895,12.95872,77.65944
1887167,310,2179,39,4/4/2016 13:48,4/4/2016 14:16,12.976993,77.6407623,12.97189,77.64115
1887180,2314,3385,96,4/4/2016 13:49,4/4/2016 14:13,12.8881982,77.5976316,12.8928,77.5989
1887195,310,788,39,4/4/2016 13:53,4/4/2016 14:21,12.976993,77.6407623,12.97189,77.64115
1887196,1968,2493,56,4/4/2016 13:51,NULL,12.9264852,77.58624,12.9386,77.58683
1887198,2156,2813,74,4/4/2016 13:51,4/4/2016 13:58,12.956743,77.710721,12.9512,77.69977
1887227,702,2565,42,4/4/2016 13:53,4/4/2016 15:05,12.909188,77.642913,12.91029,77.64502
1887236,2243,3672,96,4/4/2016 13:56,4/4/2016 15:26,12.8904418,77.5980522,12.90056,77.58916
1887279,929,2131,38,4/4/2016 14:00,4/4/2016 14:45,12.9346098,77.6112879,12.943208,77.61042
1887327,310,2583,39,4/4/2016 14:02,4/4/2016 14:47,12.976993,77.6407623,12.97688,77.64932
1887334,343,972,41,4/4/2016 14:03,NULL,12.959203,77.653895,12.9657,77.657
1887336,310,1385,39,4/4/2016 14:06,4/4/2016 14:30,12.976993,77.6407623,12.97189,77.64115
1887366,2509,2861,96,4/4/2016 14:09,4/4/2016 14:32,12.89461766,77.60951649,12.89096,77.60993
1887372,1379,1986,52,4/4/2016 14:07,4/4/2016 14:47,12.9215955,77.6203654,12.92532,77.60492
1887385,343,3676,41,4/4/2016 14:11,4/4/2016 14:47,12.959203,77.653895,12.9614284,77.6462736
1887388,1972,3149,41,4/4/2016 14:08,NULL,12.9592262,77.6563067,12.94758,77.65995
1887415,310,3520,39,4/4/2016 14:11,NULL,12.976993,77.6407623,12.97688,77.64932
1887420,343,2120,41,4/4/2016 14:12,NULL,12.959203,77.653895,12.97555,77.66578
1887450,702,963,42,4/4/2016 14:12,4/4/2016 14:37,12.909188,77.642913,12.91029,77.64502
1887487,1379,1986,52,4/4/2016 14:18,4/4/2016 14:50,12.9215955,77.6203654,12.9277,77.6093
1887490,702,3319,42,4/4/2016 14:16,4/4/2016 15:04,12.909188,77.642913,12.92776,77.62641
1887495,653,3269,100,4/4/2016 14:19,4/4/2016 14:51,12.924494,77.5651654,12.9204,77.5671
1887506,2403,3615,96,4/4/2016 14:17,NULL,12.8763123,77.5953114,12.85473,77.58893
1887516,693,775,42,4/4/2016 14:21,4/4/2016 15:21,12.9126074,77.6504847,12.91,77.66
1887543,2213,3183,56,4/4/2016 14:23,4/4/2016 14:44,12.90595198,77.58556858,12.90162,77.582
1887556,311,666,41,4/4/2016 14:22,4/4/2016 14:44,12.955793,77.64151,12.96099,77.63873
1887595,310,2179,39,4/4/2016 14:28,NULL,12.976993,77.6407623,12.97189,77.64115
1887628,2213,2765,56,4/4/2016 14:28,4/4/2016 14:39,12.90595198,77.58556858,12.91264,77.57627
1887675,2243,3051,96,4/4/2016 14:31,NULL,12.8904418,77.5980522,12.9161,77.6
1887682,2314,2916,96,4/4/2016 14:29,4/4/2016 14:54,12.8881982,77.5976316,12.8928,77.5989
1887687,652,1278,56,4/4/2016 14:30,4/4/2016 14:36,12.93073,77.58276,12.92745,77.5906
1887704,652,1278,56,4/4/2016 14:33,4/4/2016 14:36,12.93073,77.58276,12.88847,77.59735
1887710,693,963,42,4/4/2016 14:33,4/4/2016 15:31,12.9126074,77.6504847,12.89,77.65
1887715,652,1278,56,4/4/2016 14:33,4/4/2016 14:37,12.93073,77.58276,12.92632,77.60385
1887719,343,972,41,4/4/2016 14:34,NULL,12.959203,77.653895,12.97555,77.66578
1887739,652,1278,56,4/4/2016 14:33,4/4/2016 14:37,12.93073,77.58276,12.9285,77.6002
1887748,2509,2861,96,4/4/2016 14:34,NULL,12.89461766,77.60951649,12.89096,77.60993
1887763,654,1277,100,4/4/2016 14:35,NULL,12.9053199,77.57193,12.90483,77.56051
1887764,2314,3385,96,4/4/2016 14:37,4/4/2016 15:12,12.8881982,77.5976316,12.8928,77.5989
1887775,310,1385,39,4/4/2016 14:35,NULL,12.976993,77.6407623,12.97533,77.61742
1887778,343,973,41,4/4/2016 14:38,4/4/2016 15:07,12.959203,77.653895,12.9598,77.649
1887791,343,3633,41,4/4/2016 14:36,4/4/2016 14:58,12.959203,77.653895,12.9695,77.67222
1887794,2605,3170,91,4/4/2016 14:36,4/4/2016 16:18,12.987014,77.736225,12.9789,77.7156
1887798,343,2647,41,4/4/2016 14:39,4/4/2016 15:07,12.959203,77.653895,12.959561,77.649
1887859,2287,3502,91,4/4/2016 14:42,NULL,12.9658318,77.7166191,12.95487,77.72089
1887862,343,973,41,4/4/2016 14:40,4/4/2016 15:02,12.959203,77.653895,12.9598,77.649
1887873,1968,2259,56,4/4/2016 14:42,4/4/2016 14:55,12.9264852,77.58624,12.92005,77.58343
1887875,1379,1711,52,4/4/2016 14:44,NULL,12.9215955,77.6203654,12.92532,77.60492
